iteration,Ux,Uy,e,p,omega,k
586,0.006011121995,0.007525592616,0.03954701802,0.08897530465,1.108840255e-06,1.709484146e-06
587,0.005125450275,0.007506363751,0.03634779099,0.04992432464,1.988926918e-06,1.679692697e-06
588,0.004480683182,0.006956416972,0.03303168971,0.05054890532,2.446331255e-06,1.665416125e-06
589,0.004419419096,0.006688864929,0.0320927898,0.04776311237,2.441273975e-06,1.654844633e-06
590,0.004821938227,0.006447294623,0.0321218013,0.04278761453,1.56898159e-06,1.634070036e-06
591,0.004961020042,0.006480975871,0.02951407273,0.05236476602,7.219283117e-07,1.59858102e-06
592,0.004867953407,0.006240837024,0.02871820138,0.1251643023,1.924352107e-06,1.567260485e-06
593,0.005528395163,0.00577101737,0.03303674096,0.08423699763,2.647863195e-06,1.562419146e-06
594,0.005720514194,0.005863028879,0.03690501716,0.08184025537,1.550793103e-06,1.581927132e-06
595,0.005758293746,0.006896044973,0.03810827168,0.128388576,7.813545932e-07,1.602345427e-06
596,0.005346808346,0.007377600821,0.03651764217,0.05341083008,1.758518034e-06,1.578265602e-06
597,0.004477970281,0.006888774205,0.03299042208,0.051649528,2.299041419e-06,1.564339114e-06
598,0.004283054265,0.006570540788,0.03153300184,0.04942321979,2.44812203e-06,1.552706673e-06
599,0.004541277675,0.006310535414,0.03216606687,0.04361286682,1.814669123e-06,1.535442733e-06
600,0.004888332266,0.006242690542,0.03016101906,0.04743202181,6.287005502e-07,1.502355639e-06
601,0.004753660151,0.006191671441,0.02781395208,0.0924597833,1.62426944e-06,1.46979109e-06
602,0.00525254731,0.005706649921,0.03065023144,0.09417527551,2.61318853e-06,1.458055231e-06
603,0.005640565967,0.005591774368,0.0346573568,0.0773179216,1.9224325e-06,1.475536397e-06
604,0.005588312808,0.006319448763,0.03638072379,0.1594001483,6.612405825e-07,1.501816877e-06
605,0.005553331346,0.007215909142,0.03652160029,0.05928417001,1.560320213e-06,1.489458792e-06
606,0.004526680169,0.006827626131,0.03314627786,0.05142610812,2.16533127e-06,1.472885951e-06
607,0.004202213975,0.006459450234,0.03088223784,0.05045104122,2.417112463e-06,1.461619327e-06
608,0.004332297377,0.006197126309,0.03109376894,0.04530644339,1.955839049e-06,1.446119604e-06
609,0.004795526592,0.006038178092,0.03025249068,0.04403084278,6.580841926e-07,1.413909714e-06
610,0.004706371091,0.00609283396,0.02755215637,0.07612543017,1.417190192e-06,1.382450148e-06
611,0.004990448016,0.005664461267,0.02927626857,0.1024537953,2.580186748e-06,1.366603801e-06
612,0.0055123213,0.005451353876,0.03271479941,0.07389183383,2.181276359e-06,1.381145233e-06
613,0.005517284154,0.005938138788,0.0349349756,0.1259476424,6.94150248e-07,1.410530945e-06
614,0.00568767727,0.007029740757,0.03606435525,0.06582687742,1.386793598e-06,1.408951917e-06
615,0.004611833277,0.006749095001,0.03311165153,0.05112400481,2.042798618e-06,1.390601136e-06
616,0.004161495244,0.006376573684,0.03070732871,0.05136945692,2.357327814e-06,1.378937598e-06
617,0.004183516119,0.006132882083,0.0302995644,0.04667743632,2.024943384e-06,1.364890936e-06
618,0.004649805346,0.005901203026,0.03009490251,0.043992906,7.40163704e-07,1.334265049e-06
619,0.004655046504,0.005948663253,0.02739995888,0.06811929422,1.22137744e-06,1.303910306e-06
620,0.004766369115,0.005615266912,0.02812425459,0.11508816,2.493671559e-06,1.289675437e-06
621,0.005333522209,0.005336208522,0.03104370105,0.07372077975,2.334383095e-06,1.301495143e-06
622,0.005430628265,0.005655382573,0.03345670826,0.10860732,7.903217778e-07,1.33209771e-06
623,0.005682214336,0.006706593425,0.03532226093,0.07361801259,1.24095871e-06,1.337445903e-06
624,0.004718139239,0.006613613635,0.03281735015,0.05134547875,1.936054857e-06,1.318209061e-06
625,0.004116336558,0.006276848864,0.03056773796,0.05184400695,2.289009102e-06,1.307632826e-06
626,0.004067550015,0.00604585652,0.0298416782,0.04790655499,2.040664809e-06,1.296066823e-06
627,0.0044934941,0.005777224935,0.0302142572,0.04481428827,8.324352271e-07,1.267075812e-06
628,0.004646598737,0.00579337875,0.02779848188,0.06437724675,1.110458177e-06,1.239238732e-06
629,0.004656020177,0.00556706848,0.02739425057,0.1253770451,2.445048439e-06,1.228919634e-06
630,0.005186432176,0.005267486921,0.03002133882,0.07398684591,2.457123212e-06,1.241859004e-06
631,0.005410263929,0.005469142017,0.03219449152,0.09852918603,8.952847963e-07,1.271763091e-06
632,0.005650463678,0.006423126164,0.03458617407,0.08180804579,1.121344291e-06,1.280934105e-06
633,0.004824965123,0.006485015703,0.03259809577,0.05199388571,1.845976931e-06,1.259010029e-06
634,0.004104159891,0.006193792746,0.03058607787,0.05259409474,2.224015202e-06,1.249119336e-06
635,0.003966399837,0.005964892292,0.02951024588,0.04953558724,2.039913186e-06,1.238020458e-06
636,0.004330445479,0.005681346719,0.03049665426,0.0456874786,9.032781163e-07,1.211785818e-06
637,0.004632692629,0.005694412974,0.02862920258,0.0615990587,1.022493866e-06,1.188792225e-06
638,0.004610705299,0.005543139453,0.0274237824,0.13424097,2.399665333e-06,1.183437631e-06
639,0.005067179101,0.005234455265,0.02945148748,0.07542402929,2.5332384e-06,1.198568442e-06
640,0.005340036882,0.005327704004,0.03123583807,0.09288666302,9.738808085e-07,1.227417536e-06
641,0.005588243093,0.006122821391,0.03383322156,0.08925742923,1.031118266e-06,1.237487173e-06
642,0.004935737986,0.006338082579,0.0326272463,0.05361585773,1.775232083e-06,1.212058374e-06
643,0.00412191897,0.006101727961,0.03063321222,0.05379250104,2.168481872e-06,1.201882862e-06
644,0.003890953879,0.005860574531,0.02944755276,0.05092301861,2.037949979e-06,1.191256892e-06
645,0.004181325083,0.005575997932,0.03033101088,0.04621493468,9.695394708e-07,1.169516282e-06
646,0.00459557615,0.005592304107,0.02919433638,0.05875113139,9.331715058e-07,1.148037338e-06
647,0.004571208507,0.005528188087,0.02775268592,0.1461789855,2.342031304e-06,1.145347084e-06
648,0.004938622984,0.005191652622,0.0291523708,0.07752956192,2.578567696e-06,1.164039584e-06
649,0.005209343594,0.005199342861,0.03079110008,0.08938247049,1.050491135e-06,1.193415443e-06
650,0.00549400697,0.005827855465,0.03296853401,0.09664432817,9.54867888e-07,1.204788581e-06
651,0.005024298204,0.006163313161,0.0327344332,0.0552404704,1.715036069e-06,1.17631875e-06
652,0.00415204528,0.005984569569,0.03073652777,0.05460219759,2.12074349e-06,1.165372448e-06
653,0.003844721037,0.00573670796,0.02961415735,0.05170228513,2.043167149e-06,1.155843582e-06
654,0.004064282386,0.005466027234,0.03036998297,0.04694078989,1.048283237e-06,1.135386232e-06
655,0.004537130588,0.005472701497,0.02969189889,0.05606542738,8.269311842e-07,1.114011473e-06
656,0.004542007803,0.005492177274,0.02813560792,0.1429135335,2.25856254e-06,1.113122714e-06
657,0.004823879435,0.005170445612,0.02908850073,0.07957148174,2.60701771e-06,1.134110643e-06
658,0.005107991419,0.00507944067,0.03052711182,0.0856088702,1.138162354e-06,1.165117619e-06
659,0.005409527833,0.005585233558,0.03225673716,0.1052280609,8.690198198e-07,1.179549298e-06
660,0.005091679868,0.005983255699,0.03290992086,0.05637759937,1.651918963e-06,1.147659694e-06
661,0.004188082072,0.00585669294,0.0309223818,0.05552672534,2.073392402e-06,1.135485573e-06
662,0.003823407741,0.005621452913,0.02998954169,0.05256531768,2.060080621e-06,1.125836165e-06
663,0.003965435541,0.005374612876,0.03045162641,0.04735957782,1.167658585e-06,1.105984065e-06
664,0.004473881709,0.00532999252,0.03027661828,0.05344888944,6.98851143e-07,1.084364235e-06
665,0.004515079977,0.005422224588,0.02869908318,0.1252481966,2.123758045e-06,1.083502204e-06
666,0.004730913136,0.005136197451,0.02929287759,0.08283286853,2.613170537e-06,1.10628154e-06
667,0.005030684238,0.004964617962,0.03063515903,0.0827376182,1.2641742e-06,1.139082927e-06
668,0.005326484033,0.005367218074,0.03208621981,0.1182648207,7.705056734e-07,1.157997109e-06
669,0.005135535047,0.005782043138,0.03341508564,0.05792407155,1.579666724e-06,1.123951425e-06
670,0.004227561574,0.005712783061,0.03126903152,0.05609861616,2.021274939e-06,1.110828002e-06
671,0.003821580895,0.005505325064,0.03044238083,0.05370960691,2.079373457e-06,1.100427869e-06
672,0.003894747244,0.005295012914,0.03074067058,0.04818985977,1.313113571e-06,1.081382685e-06
673,0.004418328972,0.005178059454,0.03098818323,0.05164844288,5.903764043e-07,1.060791732e-06
674,0.00450321962,0.005320490168,0.02946157465,0.1079001647,1.951177298e-06,1.060227634e-06
675,0.00467662141,0.005064825089,0.02993834583,0.0883728567,2.601753137e-06,1.083426737e-06
676,0.00499233504,0.004852952173,0.0313245575,0.08080587498,1.441192744e-06,1.117293428e-06
677,0.005259747575,0.005179511741,0.03271787857,0.1374746975,6.641427407e-07,1.140453564e-06
678,0.005174973932,0.005591583122,0.03444567355,0.06008402867,1.499194726e-06,1.104303023e-06
679,0.004268966087,0.005568367575,0.03199689774,0.05656532283,1.964856821e-06,1.08891798e-06
680,0.00382706083,0.005394490812,0.03098646495,0.05435723845,2.094382609e-06,1.07701387e-06
681,0.003836810007,0.005222373657,0.0311476206,0.04858733798,1.460478053e-06,1.05971307e-06
682,0.004353255453,0.005040444347,0.03177423954,0.04991617104,5.234964992e-07,1.0379508e-06
683,0.004504930113,0.005206358599,0.03031550305,0.09446238927,1.776918438e-06,1.034665279e-06
684,0.004659471619,0.004970083767,0.03101310015,0.09437317568,2.585713057e-06,1.057475409e-06
685,0.004998619823,0.004720925606,0.03249554105,0.07890933533,1.659751114e-06,1.093086841e-06
686,0.005220929852,0.005030044045,0.03396800988,0.1601087774,5.799868763e-07,1.122572904e-06
687,0.005214878083,0.005447721132,0.03593871879,0.06329538732,1.407399122e-06,1.08913646e-06
688,0.004311942346,0.005447021246,0.03313976952,0.05770602203,1.901172429e-06,1.070407912e-06
689,0.003848445064,0.005296539819,0.03165989331,0.05561915553,2.093017925e-06,1.056528563e-06
690,0.003791813144,0.005141356788,0.03167957291,0.04953461105,1.578074429e-06,1.038961194e-06
691,0.004286973099,0.004925195696,0.03255298345,0.04872432324,5.116669748e-07,1.013568469e-06
692,0.004514407324,0.005107377498,0.03121063045,0.08553253619,1.640495717e-06,1.005917501e-06
693,0.004675414004,0.004881280316,0.03223294779,0.100717964,2.580680253e-06,1.027279889e-06
694,0.005046990383,0.004597872422,0.03397206268,0.07795380041,1.867916404e-06,1.065036395e-06
695,0.005224810046,0.004892629104,0.03555288501,0.1597446311,5.311983649e-07,1.101515867e-06
696,0.005265677556,0.005347334695,0.03765113628,0.06756027739,1.313601847e-06,1.074676089e-06
697,0.004366565967,0.005358339951,0.03464338032,0.05903573122,1.836172652e-06,1.052127432e-06
698,0.003878436692,0.005222688698,0.03247997708,0.05721664085,2.068291902e-06,1.036478677e-06
699,0.00376784308,0.005069079097,0.03231862157,0.05104535064,1.640309251e-06,1.017890082e-06
700,0.004235948439,0.004834638337,0.03329265158,0.04932054125,5.367758676e-07,9.902006656e-07
701,0.00452972147,0.005028004163,0.03200511349,0.08178122409,1.546977771e-06,9.782734691e-07
702,0.004713539444,0.004812051427,0.03342746897,0.1068091811,2.576196636e-06,9.974967246e-07
703,0.00511587119,0.004497011067,0.03553534537,0.07812457003,2.027613201e-06,1.036659936e-06
704,0.00527128419,0.004773166315,0.0373375203,0.1453132841,5.158841112e-07,1.078595316e-06
705,0.005316306172,0.005281536904,0.03943354711,0.07224720433,1.231645944e-06,1.05936093e-06
706,0.00442715742,0.005304963436,0.03632965724,0.06118649611,1.778379769e-06,1.034483304e-06
707,0.003913617836,0.005169263033,0.03343181417,0.05905607253,2.038684043e-06,1.017739818e-06
708,0.00376153735,0.005001059666,0.03294278237,0.05284475001,1.660151276e-06,9.988854317e-07
709,0.004210164194,0.004761706352,0.03393042394,0.0505164172,5.568544205e-07,9.704748574e-07
710,0.004551446549,0.004965258054,0.03274083541,0.08080840359,1.502099473e-06,9.558043305e-07
711,0.004773046625,0.004758298936,0.03454463908,0.1106606094,2.577392009e-06,9.744988202e-07
712,0.005202632255,0.004421707924,0.03702030463,0.07861107013,2.114652916e-06,1.015116916e-06
713,0.005354583656,0.004690308393,0.03910763607,0.1395471865,5.199597018e-07,1.06105661e-06
714,0.005369066553,0.005229495047,0.04121082384,0.07593502543,1.180051655e-06,1.04529935e-06
715,0.004486820672,0.005266785125,0.03800324658,0.06304075531,1.738724748e-06,1.020179105e-06
716,0.00394513291,0.005121886502,0.03450098084,0.06130703663,2.011541463e-06,1.003504693e-06
717,0.003765269807,0.004930906069,0.03356897717,0.05418759094,1.644028745e-06,9.847637392e-07
718,0.00420828694,0.004702096826,0.03451139397,0.05156219632,5.572799705e-07,9.556752956e-07
719,0.004581037379,0.004907907939,0.03344458488,0.08282331921,1.526100611e-06,9.401656452e-07
720,0.004844319104,0.004705451524,0.03547306806,0.1098146894,2.602521491e-06,9.597058253e-07
721,0.005291316083,0.00436076574,0.03825742538,0.07898932942,2.12489066e-06,1.002377845e-06
722,0.005458258416,0.004641360781,0.04067526659,0.1413477741,5.02391658e-07,1.050886631e-06
723,0.005412673555,0.005173300316,0.04268555046,0.07751329395,1.172288304e-06,1.034096105e-06
724,0.004523963732,0.005223689253,0.03940385473,0.06494061708,1.725465866e-06,1.009694728e-06
725,0.003967418212,0.005074887394,0.03560527408,0.06312179649,1.993933535e-06,9.924571475e-07
726,0.003774432896,0.004857360048,0.03434398412,0.05557578715,1.600728229e-06,9.732985395e-07
727,0.004227263095,0.004640003586,0.03502091367,0.05312027373,5.470036462e-07,9.435189946e-07
728,0.004616569968,0.004849952884,0.03404460595,0.08862593132,1.607946408e-06,9.295175029e-07
729,0.004924401689,0.004646010685,0.03631944407,0.1057079999,2.646535415e-06,9.529574508e-07
730,0.005377089204,0.004311439275,0.03932622761,0.07933857843,2.064422132e-06,9.98079925e-07
731,0.005578420891,0.004621103649,0.04209265068,0.1512333466,4.777974814e-07,1.047582613e-06
732,0.005421793516,0.005130707728,0.04396700207,0.0773673125,1.19725042e-06,1.025383933e-06
733,0.004535263866,0.005181224892,0.04054543755,0.06678258003,1.731839017e-06,1.002467305e-06
734,0.003984341123,0.005028967,0.03668815117,0.06479526982,1.978702698e-06,9.84754065e-07
735,0.003799098651,0.004781006059,0.03536378465,0.05695850481,1.527607323e-06,9.647008784e-07
736,0.004259336455,0.004576413626,0.03556351576,0.05516149667,5.472982067e-07,9.350570373e-07
737,0.004659224902,0.004789819852,0.03466707669,0.09780622534,1.734069272e-06,9.247450123e-07
738,0.005018386233,0.004580979183,0.0372934165,0.09982952059,2.695796578e-06,9.535585137e-07
739,0.005464263245,0.004271731703,0.04022943801,0.08032874126,1.933984426e-06,1.001271185e-06
740,0.005706454915,0.004635940861,0.04334384382,0.1724616096,4.788685223e-07,1.049862232e-06
741,0.005408385445,0.005074833025,0.04481650879,0.07702732962,1.241466286e-06,1.01974821e-06
742,0.0045214415,0.005133133207,0.04121758868,0.06860389913,1.749461834e-06,9.989741366e-07
743,0.003982365129,0.004978191413,0.03757865162,0.06658586249,1.955948987e-06,9.809838081e-07
744,0.003834964317,0.004690505904,0.03618203762,0.05845560512,1.413104367e-06,9.5885069e-07
745,0.004314164511,0.004505171477,0.03616697073,0.05799196913,5.90275299e-07,9.28988762e-07
746,0.004714980909,0.004725426879,0.03535463063,0.1116072749,1.890773537e-06,9.239299431e-07
747,0.005131682245,0.004510009343,0.03829438861,0.09334235035,2.728899364e-06,9.590302286e-07
748,0.005548927626,0.004250787996,0.04097317142,0.08222436737,1.716236894e-06,1.010890597e-06
749,0.005820156208,0.004698737004,0.04443596939,0.1934605688,5.044218732e-07,1.054922977e-06
750,0.005414052005,0.005065916387,0.04554715459,0.07673922665,1.300516591e-06,1.018194817e-06
751,0.004484740244,0.005077372027,0.04147448496,0.07025782097,1.776291311e-06,9.981790859e-07
752,0.003959382879,0.004920123044,0.03816414209,0.06712121269,1.911687e-06,9.790307945e-07
753,0.003867767093,0.004590569935,0.03690842644,0.05877639652,1.232163298e-06,9.538585124e-07
754,0.0044079607,0.004471160126,0.03674791526,0.06223417912,7.029602171e-07,9.249023344e-07
755,0.004803984755,0.00468338012,0.03607349612,0.1374841456,2.084834018e-06,9.254513703e-07
756,0.00528260937,0.00444120992,0.03927294174,0.08818240866,2.73583538e-06,9.666443739e-07
757,0.005654560139,0.004260400695,0.0417525,0.08671342759,1.416215739e-06,1.023132241e-06
758,0.005924255171,0.004806780241,0.04555234452,0.1675040537,5.98890355e-07,1.0605542e-06
759,0.005407880459,0.00510204268,0.04613237754,0.07621587878,1.368953799e-06,1.020670197e-06
760,0.004435086964,0.005019252861,0.04139356903,0.07062809651,1.807937774e-06,9.994825297e-07
761,0.003946531762,0.00484993296,0.03852243017,0.06758062439,1.837857458e-06,9.795817508e-07
762,0.003914142778,0.004481058048,0.03752343431,0.05858248685,9.799162412e-07,9.519717083e-07
763,0.004539919806,0.004475568889,0.03722545197,0.06978849383,9.164972211e-07,9.253713411e-07
764,0.004919673421,0.00466603516,0.03677073781,0.1749153295,2.306771981e-06,9.336260521e-07
765,0.005463707607,0.004361602775,0.04023404079,0.08473622692,2.6811433e-06,9.802428977e-07
766,0.005744923637,0.004266382763,0.04237993679,0.09619121966,1.043612002e-06,1.041199498e-06
767,0.005948411748,0.004847263379,0.04641051035,0.1371389902,7.506382321e-07,1.063924208e-06
768,0.005332068201,0.005081043398,0.04610201198,0.07890290765,1.461349988e-06,1.023783745e-06
769,0.0043859056,0.004937659456,0.04098198394,0.07303310618,1.853088472e-06,1.001403282e-06
770,0.003923789754,0.004757944404,0.0385531908,0.06891124058,1.744413012e-06,9.804451428e-07
771,0.003987934369,0.004350703738,0.03802670266,0.06023730428,7.273032907e-07,9.504764847e-07
772,0.004665392912,0.004483583439,0.03741973981,0.08016318713,1.238159991e-06,9.279265307e-07
773,0.005066165548,0.004641376256,0.03768433154,0.143579683,2.523376808e-06,9.452278522e-07
774,0.005649709168,0.004254195097,0.04117683564,0.08387420672,2.52512495e-06,9.9546421e-07
775,0.005833651071,0.004266771168,0.04295715162,0.1153607866,7.132314993e-07,1.060645603e-06
776,0.005894662725,0.004792662808,0.04683758885,0.1126321944,9.430305211e-07,1.062772816e-06
777,0.005185593795,0.005024139473,0.04559611167,0.08076692428,1.571905928e-06,1.024752673e-06
778,0.004294787715,0.004838192533,0.04059016654,0.07529026193,1.907154925e-06,1.00116867e-06
779,0.003893739253,0.004628377267,0.03848646936,0.06886395615,1.62413908e-06,9.790753185e-07
780,0.004107719279,0.004217509567,0.03835271889,0.06286169673,5.860970946e-07,9.465630398e-07
781,0.004781005707,0.004494604058,0.03743940436,0.09517956884,1.575680368e-06,9.295766147e-07
782,0.005210648453,0.004565663179,0.03827463275,0.1150465541,2.691209105e-06,9.57193235e-07
783,0.005753019031,0.004173950955,0.0414396955,0.08363672727,2.230028329e-06,1.009805118e-06
784,0.005963203692,0.004283530238,0.0435800446,0.150111497,4.709040663e-07,1.073507119e-06
785,0.005878793481,0.004803321423,0.04723555161,0.09626301438,1.132047054e-06,1.050366744e-06
786,0.004975643936,0.004947410674,0.04443142373,0.08024354583,1.678857578e-06,1.018375375e-06
787,0.004204234905,0.004741045719,0.03979468168,0.07528457439,1.936721697e-06,9.949419015e-07
788,0.003863377515,0.004410119512,0.03819212717,0.06663431388,1.435592007e-06,9.701312576e-07
789,0.004285308767,0.00415388288,0.03835734072,0.06464954917,6.118874745e-07,9.362510035e-07
790,0.004929962151,0.004539031775,0.03750254219,0.1233713584,1.943135908e-06,9.280992539e-07
791,0.005404528007,0.004470252461,0.03897191018,0.09622999589,2.826538696e-06,9.664287773e-07
792,0.005851722388,0.004142216557,0.04167764454,0.0866053938,1.848352115e-06,1.024223937e-06
793,0.00608011435,0.004393149874,0.04445623614,0.2119471978,4.880687405e-07,1.07924751e-06
794,0.0058296733,0.004837083512,0.04739377207,0.08935368796,1.266130681e-06,1.039865082e-06
795,0.004802972839,0.00486481026,0.04315273784,0.08028146223,1.751163713e-06,1.012776736e-06
796,0.004134929933,0.004668911834,0.03910989996,0.07568754822,1.877090261e-06,9.884375046e-07
797,0.003895107362,0.004258420883,0.03789259503,0.06576495232,1.116541272e-06,9.586728281e-07
798,0.004498214506,0.004182317385,0.03794603586,0.07131061683,8.538006285e-07,9.25770837e-07
799,0.005075179088,0.004567561151,0.03749387192,0.1784561607,2.275666698e-06,9.296054557e-07
800,0.005639649449,0.004352876967,0.03963941884,0.08729187198,2.806367997e-06,9.74619758e-07
801,0.0058511387,0.004141850636,0.04131853099,0.09612120213,1.288313007e-06,1.038714952e-06
802,0.006110546077,0.004536571078,0.04522500894,0.1756430314,6.560456172e-07,1.074342953e-06
803,0.005686163117,0.004842183868,0.04698919056,0.08843956783,1.400308019e-06,1.033800391e-06
804,0.004628553615,0.004754114067,0.0413485345,0.08068609165,1.822916409e-06,1.006383752e-06
805,0.004066960594,0.0045741128,0.03824201391,0.07630678788,1.74927383e-06,9.815266177e-07
806,0.003981449736,0.004128913407,0.03742743683,0.06578688816,7.446244673e-07,9.481275045e-07
807,0.004736017711,0.004216831127,0.03730591047,0.08686144587,1.281835442e-06,9.221968083e-07
808,0.005271761717,0.004560344909,0.0376961423,0.1443046881,2.572380733e-06,9.390474418e-07
809,0.005871969759,0.004232713545,0.04024567657,0.08433604485,2.596300456e-06,9.875527823e-07
810,0.00588927515,0.004129206238,0.04149079956,0.1208579632,7.380456645e-07,1.05703623e-06
811,0.006113424018,0.004553964694,0.0460842333,0.1278410369,9.298560942e-07,1.059542951e-06
812,0.005423810147,0.004805756074,0.04534203399,0.08947343585,1.568605649e-06,1.022243358e-06
813,0.004461220332,0.004615841957,0.03964686163,0.08194766166,1.91103632e-06,9.960225524e-07
814,0.00399250524,0.004408419133,0.03767070448,0.07508072437,1.571259163e-06,9.713101606e-07
815,0.004188259776,0.003970832386,0.03735356794,0.06822663117,5.99540299e-07,9.346319597e-07
816,0.004969643597,0.004302080012,0.03689864009,0.1147338952,1.77198923e-06,9.1807601e-07
817,0.005500618494,0.004479748883,0.03796789989,0.1070639972,2.811117426e-06,9.493717717e-07
818,0.005929489474,0.004161894135,0.04004474299,0.08795037077,2.19759602e-06,1.003838345e-06
819,0.005982907344,0.004174186572,0.04218480119,0.1751930259,4.712195769e-07,1.069135255e-06
820,0.00607046448,0.004614083767,0.04622092729,0.1037203176,1.174935075e-06,1.038543442e-06
821,0.005098093156,0.004745193309,0.04274910879,0.08785600001,1.710541794e-06,1.008636833e-06
822,0.004306624495,0.004501646798,0.03755120266,0.08165784085,1.916563402e-06,9.837945867e-07
823,0.003951132966,0.004143292216,0.03706312979,0.07198662556,1.257112524e-06,9.551037373e-07
824,0.004465618377,0.003986692691,0.03725664818,0.07252071373,7.916636634e-07,9.196725192e-07
825,0.005184673038,0.004455714633,0.03673439332,0.1728120182,2.211447198e-06,9.176856033e-07
826,0.005750589701,0.004352947435,0.03839621271,0.09070102212,2.884681483e-06,9.604045137e-07
827,0.0058569791,0.004096035603,0.03928860791,0.09736278746,1.561600463e-06,1.024715665e-06
828,0.006034541343,0.00428122583,0.04334001833,0.2208334975,5.923107553e-07,1.071132627e-06
829,0.005884246662,0.004648442882,0.04555944575,0.0947588427,1.357483598e-06,1.029700089e-06
830,0.004777791636,0.004633691541,0.04009888562,0.08614355091,1.811894008e-06,1.003881139e-06
831,0.004162590207,0.004425312078,0.03607313573,0.08054471122,1.783412786e-06,9.800889909e-07
832,0.004026104429,0.003992926257,0.03650956756,0.06883269722,7.863907059e-07,9.468415211e-07
833,0.004798707861,0.004097674156,0.03687943872,0.08828544275,1.262869339e-06,9.169357687e-07
834,0.00543950817,0.00453780866,0.03711706608,0.1482461515,2.573605109e-06,9.303272383e-07
835,0.006012140332,0.004232147946,0.03895463874,0.08694955532,2.670149681e-06,9.78682402e-07
836,0.005847600478,0.004023160429,0.03945701415,0.1233175536,8.114826482e-07,1.050906841e-06
837,0.006133282566,0.004357981139,0.04536091835,0.1440901356,9.029374849e-07,1.056226523e-06
838,0.005573402635,0.004655834624,0.04420492411,0.09665614804,1.566040477e-06,1.018771927e-06
839,0.004551937136,0.004459213569,0.03780831353,0.08728641691,1.923708327e-06,9.928904083e-07
840,0.004052509623,0.00424864866,0.03519810209,0.08046642146,1.560864544e-06,9.688920136e-07
841,0.004271164166,0.003838615274,0.03591840908,0.07199863395,6.328465399e-07,9.307508211e-07
842,0.005139421117,0.004248466276,0.03652113515,0.1285486068,1.868563387e-06,9.123174052e-07
843,0.005749949054,0.004480920056,0.03812391997,0.1047052567,2.864993678e-06,9.45077818e-07
844,0.005942403391,0.004154769865,0.03825936942,0.09398907543,2.209086738e-06,1.002397992e-06
845,0.005900790119,0.004048990198,0.04040085755,0.1887108719,4.807213194e-07,1.069860311e-06
846,0.006093046515,0.004418238447,0.04591355252,0.1100818995,1.201716639e-06,1.03446823e-06
847,0.005166791679,0.004591397993,0.0420647076,0.09316460223,1.740818772e-06,1.004967699e-06
848,0.00432055903,0.00431622094,0.03542129667,0.08608225753,1.914194102e-06,9.796682815e-07
849,0.003991337586,0.003959970038,0.03457221215,0.07596910075,1.142261397e-06,9.506075838e-07
850,0.004597435378,0.003918617534,0.03535147026,0.07932902019,9.518003479e-07,9.128249696e-07
851,0.00540310408,0.004463277974,0.03614912344,0.2029393826,2.363088537e-06,9.125623254e-07
852,0.006022839619,0.004344688452,0.03890322049,0.08989626928,2.889870005e-06,9.608640723e-07
853,0.005813489736,0.004016404274,0.03776997427,0.1073471242,1.367073907e-06,1.031135243e-06
854,0.005980420389,0.004111573375,0.04215526388,0.2118383391,6.733917201e-07,1.068208531e-06
855,0.005881496036,0.004482144632,0.04528761722,0.1047632513,1.432407697e-06,1.022902575e-06
856,0.004769206989,0.004439814283,0.03947733468,0.09175986567,1.869680986e-06,9.952699107e-07
857,0.004152887884,0.004215188437,0.0342774045,0.08585560907,1.718584207e-06,9.698755072e-07
858,0.004127533222,0.003803490965,0.03452252076,0.07336243662,6.714019984e-07,9.328486779e-07
859,0.005035261937,0.004097806131,0.03590175006,0.1071889717,1.571524779e-06,9.064871585e-07
860,0.005774357399,0.004530768039,0.03732752345,0.1220752226,2.749127238e-06,9.343074445e-07
861,0.00607953923,0.004257106649,0.03831292757,0.09239368078,2.58792738e-06,9.887774118e-07
862,0.005813953684,0.003936130736,0.03870867307,0.1450756028,6.489179247e-07,1.06606767e-06
863,0.006109748029,0.004207295885,0.0445517811,0.1334051415,1.041199127e-06,1.049819537e-06
864,0.00548145791,0.004503025494,0.04311895697,0.09963386815,1.665121781e-06,1.008924886e-06
865,0.004475529795,0.004247940239,0.0373496397,0.09026261529,1.959987076e-06,9.810381498e-07
866,0.004033851211,0.0039828859,0.03429350938,0.08242231656,1.382005453e-06,9.540641253e-07
867,0.004443698544,0.003770718931,0.03475153206,0.08002679881,8.036576248e-07,9.162791969e-07
868,0.005382684419,0.004324075311,0.03645180783,0.1859517663,2.196823623e-06,9.108833706e-07
869,0.006049374449,0.004432844626,0.03864893846,0.0941162889,2.946487482e-06,9.594554631e-07
870,0.005845696675,0.004126954984,0.03687332817,0.1026084751,1.857473386e-06,1.023430277e-06
871,0.005816818282,0.003943534389,0.04037566357,0.2532209549,5.324595989e-07,1.076484078e-06
872,0.005979787881,0.004271356589,0.0453223602,0.1073605657,1.347934677e-06,1.021715722e-06
873,0.004990938682,0.004388158511,0.04026510224,0.09688357014,1.844458962e-06,9.935881981e-07
874,0.004245344005,0.004130066884,0.03580043982,0.08857382714,1.832243312e-06,9.70061542e-07
875,0.004056089439,0.003736019385,0.03468660455,0.07608826159,7.953503988e-07,9.361322038e-07
876,0.004941958121,0.003990862016,0.03602698743,0.09806605269,1.355943216e-06,9.074823731e-07
