iteration,$U_x$,$U_y$,$U_z$,$p$,$k$,$\omega$
559,0.000758956079794,0.00654245444661,0.00523881870206,0.0173841076146,0.00171396445456,0.000147605397475
560,0.000766898424233,0.00663564128174,0.00531151174384,0.0174679266894,0.00173576084625,0.000146867472731
561,0.000774989588173,0.00671314074514,0.00537394617972,0.0175015326338,0.00175913347104,0.000146036843203
562,0.00078333420025,0.00678737521963,0.00542572235258,0.017497076732,0.00178488398822,0.000145557421181
563,0.000791577186326,0.00685199330689,0.00547103204978,0.017482709252,0.00181400202463,0.000145441051582
564,0.000799560636853,0.00691615807643,0.00551353053302,0.0175611938218,0.00184753969419,0.000145529825029
565,0.000808497732371,0.00698244123311,0.00556694405743,0.0176342474634,0.00188244818517,0.00014544207848
566,0.000816955439756,0.00705564423899,0.00562379045195,0.0177564183363,0.00191492361449,0.000144855317052
567,0.000825105511937,0.007129417709,0.00568677044147,0.0179117533775,0.00194973650915,0.000145533541937
568,0.000833635478423,0.00720023009059,0.00575423309984,0.0180520428939,0.00198567865179,0.000146031348664
569,0.000842089905141,0.00725343717992,0.00581479758593,0.0181910170749,0.00202262599056,0.000145995160287
570,0.000849628829464,0.00728287172691,0.00586590088597,0.0183153074439,0.00206118174189,0.000146031378388
571,0.000856499382601,0.00729500563893,0.00591021299242,0.018322758118,0.00209908442107,0.000145832159892
572,0.000862275742679,0.00729301491861,0.00593592380171,0.0182440717567,0.00213476570165,0.00014502537242
573,0.000867969637556,0.00727485613511,0.00594427790559,0.0181544271454,0.00216918553573,0.000143709962298
574,0.000872988136054,0.00725002754595,0.00594107764845,0.0180309924146,0.00219800051707,0.000142977369491
575,0.000877487916275,0.00721584788486,0.00592925377577,0.0179171442588,0.0022228681823,0.000142443650836
576,0.000881294908369,0.00716939321615,0.00590726012537,0.0178183039218,0.00224224002009,0.000141231433505
577,0.000883181517477,0.00711295745405,0.00587554587508,0.0177077461167,0.00225967938052,0.000139897223926
578,0.000883777909798,0.00703988669851,0.00583197312978,0.0176317524572,0.00227263475509,0.000138785886303
579,0.000882945351347,0.00695341796312,0.00577826234196,0.0175217939137,0.00228033537914,0.000137377904077
580,0.000881613827258,0.00685752772909,0.00571617195982,0.0173922580141,0.00228478065802,0.000135928368003
581,0.000879423886656,0.00675891204911,0.00565027186183,0.0172544846652,0.00228582680522,0.000134853464176
582,0.000877294077701,0.00666309054234,0.00558579325574,0.0171210552243,0.00228411596672,0.000133572490193
583,0.000875223599315,0.00657373334135,0.00552181092078,0.0170014773858,0.00228153174496,0.000132892565586
584,0.000872870406569,0.00648908877748,0.00546773138867,0.0169174478318,0.00227630184336,0.000132056302453
585,0.000870947561237,0.00642072806585,0.00542858891372,0.0167947016304,0.00227024657168,0.000131509267397
586,0.000869801361523,0.00637100065929,0.00539870230012,0.0166243836613,0.00226109043573,0.000130781663103
587,0.000869631575401,0.00633232045431,0.00537228343028,0.0165161279201,0.00225169105128,0.000130172844887
588,0.000869570995912,0.00631096232842,0.00535230563974,0.0165057297007,0.00224350171549,0.000130139218243
589,0.000869566203849,0.00630299092465,0.0053298403258,0.016569542817,0.00223508135601,0.000130298073639
590,0.000870044005507,0.00630484900959,0.00530701733587,0.0167184222889,0.00222620999983,0.000130721894765
591,0.000870896261882,0.00630436492281,0.0052810794474,0.016913704366,0.00221655526639,0.000130938024794
592,0.000871816635107,0.00630699648634,0.00525496728751,0.0171543842321,0.00220680620269,0.000130863185708
593,0.0008722940212,0.0063054913458,0.00522486305453,0.0174127333348,0.00219835382501,0.000130880804571
594,0.00087247445717,0.00630501382351,0.00518747186484,0.0176647163976,0.00218806280935,0.000130712501474
595,0.000872351163871,0.00630438539096,0.0051401709894,0.0178860041263,0.00217817641445,0.000130435337227
596,0.000871911274019,0.00630155965665,0.00508854606764,0.0179711218457,0.00216919256486,0.000130417137728
597,0.000871381724732,0.0063042248864,0.00503412633152,0.0179647231523,0.00215452542944,0.0001304615819
598,0.000871114778103,0.00630468588589,0.00497935339289,0.0179361503842,0.00214122424498,0.000131093628871
599,0.000870833160093,0.00631126766746,0.00492906381495,0.0179712145021,0.00212667254964,0.000131969412133
600,0.000871576413317,0.00631845923214,0.00488745252491,0.0179623070333,0.00211132420346,0.000132947351318
601,0.000872569128565,0.00632846240117,0.00485783406779,0.0179545727158,0.00209477304701,0.000133639252084
602,0.000873319034107,0.00634342244311,0.00483872799793,0.0179910241395,0.00207756805856,0.000134507901152
603,0.000873739351871,0.00636288056286,0.0048361457842,0.0180351286316,0.00206136257193,0.000135560150882
604,0.000874071429052,0.00638236775435,0.00485038819463,0.0181230561853,0.00204816983446,0.000137379019588
605,0.000874372306874,0.00639499084734,0.00488025025452,0.0182720169005,0.00203283253972,0.000138043003164
606,0.000874388180078,0.00640465031413,0.00492302278473,0.0184758489957,0.00201654847079,0.000139035627546
607,0.00087478153731,0.00641419950829,0.00497872685028,0.0186421848191,0.00199792842647,0.000140581765598
608,0.000876937359529,0.00641714763584,0.00504431610723,0.0188441901578,0.00198136540415,0.000141764452171
609,0.000881151753193,0.00641614860431,0.00511812082555,0.019086011039,0.00197027492846,0.000143306734087
610,0.000887454479093,0.00642383411829,0.0052051628483,0.0193430776307,0.00195727151418,0.00014503409299
611,0.000894621994256,0.00643346197619,0.0053054281286,0.0196334043539,0.00194493850261,0.000146578640525
612,0.000902239654773,0.00646072539927,0.00541962569409,0.0198949563529,0.00193578400156,0.000148856185665
613,0.00091116008432,0.00650540881979,0.00554146035153,0.0201350925228,0.00193151985793,0.000150445019872
614,0.000920502909143,0.00656534875671,0.00566003963394,0.0203194660887,0.00192986534818,0.000152335816655
615,0.000929843198047,0.0066418804433,0.00577242391644,0.0205119079525,0.00192820421147,0.000153804445325
616,0.000939830669407,0.00673718682585,0.00588221960928,0.0206802775459,0.00192548494506,0.000155019522341
617,0.000950665913553,0.00685232689504,0.00598044357293,0.0207367455913,0.00192267319359,0.000155796356236
618,0.000960835873039,0.00697279859776,0.00607414453455,0.0207328187066,0.0019132013032,0.000156512054307
619,0.000969983682465,0.00709856919829,0.00616010934164,0.0206483972652,0.0019085809609,0.00015713366313
620,0.000977273549306,0.00722906873675,0.00623626524743,0.0205773869986,0.00190385701862,0.00015722703087
621,0.000982520889238,0.00736606074246,0.00629472526237,0.0205706560495,0.00190321348964,0.000157601466832
622,0.000986045790167,0.00750976594127,0.00634374506272,0.0206278957578,0.00189902688335,0.000157688420372
623,0.000990508389499,0.00764976288693,0.00637932096096,0.0207201945901,0.00189325870501,0.000157076472713
624,0.00099522537479,0.00777834810999,0.00640968874337,0.0207884368488,0.00188787006428,0.000156691002732
625,0.00100002611981,0.00790023057316,0.00643772029621,0.0207643832867,0.00188079998263,0.000156217925231
626,0.00100356173586,0.00801223279243,0.00646608261533,0.0206880309525,0.00187168372179,0.000156250581357
627,0.00100630138174,0.00810854025043,0.00650628479474,0.0205925938476,0.00186290375163,0.00015631850805
628,0.00100954741584,0.00819417323084,0.00656511473364,0.0205841226194,0.00186259670672,0.000156687767852
629,0.00101277704344,0.00827373954596,0.00665054059669,0.0206063499068,0.00186569646502,0.000156786278855
630,0.00101795490829,0.00833662463852,0.00675336984053,0.0206855625443,0.00187283195621,0.000156253529257
631,0.00102432502695,0.00839023359062,0.00686641790725,0.0207736097559,0.001880545107,0.000155708550246
632,0.00103200211943,0.00842874954686,0.00699390883671,0.020910905716,0.00188941617503,0.000155154800856
633,0.0010400043381,0.00845255839287,0.00712456748142,0.0210686904121,0.00189527949654,0.000155380060178
634,0.00104847376227,0.00845240586986,0.00724641625128,0.0212213867988,0.00189800512802,0.000155363050734
635,0.00105607040102,0.00843483193138,0.00734462716482,0.0214559505778,0.00189951218968,0.000155153437879
636,0.00106282802869,0.00839647800004,0.00742555922868,0.0216094001901,0.00190265029532,0.000154508300151
637,0.00106795653581,0.00835128086632,0.00748458678551,0.0216729731186,0.00190581462746,0.000154147824769
638,0.001071610557,0.00830813853621,0.00751851615731,0.0216572441118,0.00190793366105,0.000153570328917
639,0.00107278863563,0.00826145999557,0.00753115060801,0.0215588782853,0.00190771592896,0.000153170038216
640,0.00107145199023,0.0082153582652,0.00753747518968,0.0214465953264,0.00190775831235,0.000152929601163
641,0.00106726462444,0.00817171700684,0.00753625215021,0.021319714448,0.0019069428475,0.000152625370994
642,0.00106237802531,0.00812355964637,0.00751996371052,0.021260634053,0.00190592522501,0.000152324285488
643,0.00105624681629,0.00808322993007,0.00749486519995,0.0211602764128,0.00190434575101,0.000151618746656
644,0.00104939900968,0.00805559534028,0.00745766004142,0.0209344762736,0.00190240810716,0.000151316224539
645,0.00104225629508,0.0080402987151,0.00741161826057,0.0206833216498,0.00189917589478,0.000150928245648
646,0.00103376074312,0.00803302133647,0.00736265902123,0.0204030490491,0.00189115930695,0.00015080702032
647,0.00102391475813,0.00802967324192,0.00731164738494,0.020132243642,0.0018838703055,0.000151134128682
648,0.00101357366804,0.00803593743131,0.00725981336228,0.0199486743946,0.00187555918246,0.000151353298333
649,0.00100338233568,0.0080348757012,0.00721000759632,0.019841874052,0.00186556718466,0.000150868372348
650,0.000993462731273,0.00803524344536,0.00716087858348,0.0197918108139,0.00185585750775,0.00015030706243
651,0.000983671041393,0.00803585334853,0.00711610270953,0.0197999048692,0.00184925932389,0.000149873172363
652,0.000974127761848,0.00802894340984,0.00707571032335,0.0198239007059,0.00184204779529,0.000149140157647
653,0.000964720797807,0.00801540484453,0.00703623696516,0.0198452798073,0.00183528473778,0.000148437839988
654,0.000955838236609,0.00798560557825,0.0070083125805,0.019915974257,0.00182709800775,0.000147603845055
655,0.000946158136597,0.00793089645067,0.00698244031537,0.0199887478512,0.00181792221016,0.000146671291283
656,0.000936165729991,0.00786380292444,0.0069619162658,0.0200664593656,0.00180745543668,0.000145379307433
657,0.000926483740742,0.0077897851966,0.00694520322507,0.0201425245957,0.00179571046118,0.000144559930204
658,0.00091752589926,0.00771182712896,0.00693671255183,0.0202439126487,0.00178459197432,0.000143858044849
659,0.000908456474512,0.00763872229504,0.00693712966498,0.0203347464897,0.00177504685624,0.000143517690426
660,0.000899555238907,0.00756371949053,0.00694243167954,0.020381235897,0.00176620974018,0.000143462411228
661,0.000891599818586,0.00747739050399,0.00694543863088,0.0203884467176,0.00175854460735,0.000143379348082
662,0.000885730433209,0.0073873129805,0.00694648820879,0.0203897320022,0.0017526133988,0.000143460446163
663,0.000880814612433,0.00729153051862,0.00693858095344,0.0204345133148,0.00175094638442,0.000143758201762
664,0.000876766623187,0.00719413408908,0.0069146043235,0.0204376099284,0.00175118377252,0.000144168904649
665,0.000872495334654,0.00710144681892,0.0068773352906,0.0204106379002,0.00175377515775,0.000144666964402
666,0.000867529571511,0.00701299677588,0.00682789086187,0.020325968531,0.00175837720236,0.000145007713356
667,0.000861668441196,0.00693227750018,0.00676379021504,0.0201524286934,0.00176391463172,0.000144915987592
668,0.00085491532414,0.00685906113089,0.00669503577086,0.0199858119415,0.00177351411691,0.000145223642881
669,0.000847557350091,0.00679410927153,0.00662152449939,0.0198168719945,0.00178308245673,0.000145618539359
670,0.000839082120637,0.00674107462044,0.00654387166735,0.0196340510068,0.00179635594916,0.000146199303913
671,0.000829602297575,0.00669726056031,0.00646283524318,0.019499550677,0.00180646669506,0.000146692206389
672,0.000819680402739,0.00666123627518,0.00637933470481,0.019364160588,0.00181495346646,0.000147197084444
673,0.000810163429022,0.00663127856561,0.00629544792055,0.0192203267962,0.00182149898386,0.000147940369544
674,0.000800968425273,0.00660584316946,0.00622030288118,0.0190203817442,0.00182679269621,0.000148547268712
675,0.000792151880042,0.00658290117135,0.00615113848183,0.0188428375145,0.00182878721886,0.000148909757696
676,0.000784595268104,0.00656370027993,0.00608934191989,0.0186766272474,0.00183091500435,0.000149013142383
677,0.00077862135423,0.00655004774626,0.00603337026126,0.0185603868629,0.0018332239434,0.000149649883067
678,0.000773814811893,0.00654794309652,0.0059846150449,0.0184867241621,0.00183448682139,0.000149541256911
679,0.00076998722264,0.00655242396497,0.0059451918189,0.0184681305971,0.00183526181066,0.000148975787659
680,0.000767057701003,0.00655260780513,0.00591628343545,0.0184609702571,0.00183617093045,0.000148256111689
681,0.000764955562318,0.00656064988478,0.00589349296098,0.0184607501203,0.00183511514378,0.00014690243225
682,0.000763087479296,0.00657276389381,0.00587537817031,0.0184203576866,0.00183219185608,0.000145452509562
683,0.000761326677088,0.00658247175201,0.00585586147453,0.0184194851332,0.00182997997569,0.000144332978425
684,0.000759815698758,0.00658490937676,0.00583248290589,0.0184211827464,0.00182866077814,0.000143878754216
685,0.000757773800086,0.00657603061372,0.00579867578041,0.0184857606696,0.00182526864234,0.00014346275332
686,0.000754987092647,0.00656885774386,0.00575729255233,0.0185819126658,0.00181973074577,0.000143298704397
687,0.000751426223568,0.00655939993483,0.00571128681333,0.01873522212,0.00181400140698,0.000143729388308
688,0.000748329159424,0.00654286333193,0.00566780321897,0.0188729406521,0.00180451955929,0.000144259984804
689,0.000745603442239,0.00651366117869,0.00562277368215,0.0190224963603,0.00179309463526,0.00014364134603
690,0.000744033745416,0.00647936835052,0.00557634113874,0.0191478161764,0.00177825646847,0.000143125033427
691,0.000743190545406,0.00642793502699,0.00553291753116,0.0191977079457,0.00176509820634,0.000143081820373
692,0.000742179539985,0.00637142696119,0.00549490163217,0.0191810427791,0.00175265770217,0.000142951492329
693,0.000741422422694,0.00631290964802,0.00545852154086,0.019106292486,0.00174368555664,0.000142379945634
694,0.00074101337551,0.00626279099829,0.00541984689401,0.0190418368862,0.00173520123679,0.000142330578966
695,0.000740664022787,0.00621484722484,0.00538395429453,0.0189122971567,0.00172762598354,0.00014232945085
696,0.000740066627311,0.00617008134815,0.00534357261845,0.018700773152,0.00172202508114,0.000142008772822
697,0.0007396321641,0.00613477473076,0.00530508425723,0.0184731934801,0.00171477299588,0.00014136907509
698,0.000739007534334,0.00610008621297,0.00526664661221,0.0183221100982,0.00170838584919,0.000140661809288
699,0.000738058870083,0.00606681131517,0.00522439324293,0.0182510426657,0.00170415440808,0.000140114984631
700,0.000736415710556,0.00603663876589,0.00518486232066,0.0182422892922,0.00169964848736,0.000139643767375
701,0.000734219503187,0.00601827023279,0.00514985223789,0.0182883130445,0.00169483800324,0.000139229941496
702,0.000731706819906,0.00601015751488,0.00512071723019,0.0183398934189,0.00168850794854,0.000138945295453
703,0.00072933040789,0.0060085116969,0.00509050009039,0.0183638472512,0.00168044358026,0.000138436806654
704,0.000726882114013,0.00601111567186,0.00505895303538,0.0184289569039,0.00167198247126,0.000138553123442
705,0.000724314815155,0.00601626069656,0.00502909066614,0.0184969260114,0.0016612197488,0.000138501729557
706,0.000722574942885,0.00601626886389,0.00499759669561,0.0186019661954,0.00164943196082,0.000138248098006
707,0.000721042370015,0.00601629300741,0.00497431910146,0.0187312024358,0.00163948998522,0.000138193808925
708,0.000718699265831,0.00602184487366,0.00495870502096,0.0188340362948,0.0016307182492,0.000137900927165
709,0.000716554672684,0.00602684400563,0.00493761550876,0.018913154719,0.00161976657329,0.000137827632784
710,0.00071419053898,0.00602588415046,0.00490801720209,0.018926123949,0.00160692223476,0.000137426829554
711,0.000711790010508,0.00600836817897,0.00486799603389,0.0189390225217,0.00159128060625,0.0001365604493
712,0.000709490659455,0.00598437433093,0.00482197072655,0.0189686278177,0.00157467246133,0.000135898197851
713,0.000707536803848,0.00594931338856,0.00477075275516,0.0189975639283,0.0015585779837,0.00013487239883
714,0.000704296078101,0.00590941240746,0.00471522100723,0.0189350829364,0.00154346508876,0.000133946441067
715,0.000700912543176,0.00586239255887,0.00466399200128,0.0188725884469,0.00152691938792,0.000133493382666
716,0.000697516271725,0.00581184569767,0.00461400067081,0.0188323932936,0.00151272394872,0.000133081232462
717,0.000694935115701,0.00574892179618,0.00455630240489,0.0187861104944,0.00149589697997,0.000132570602928
718,0.000692404815175,0.00568101021851,0.0044918748727,0.0187221038979,0.00147896301693,0.00013207620284
719,0.000691698007997,0.00561284689629,0.00442543455453,0.018661062396,0.00146427549124,0.000131656006381
720,0.000691614798538,0.0055523977727,0.00436449714294,0.0185672626705,0.00145168337496,0.000131334075332
721,0.000692496774647,0.00549625992887,0.00431225489341,0.0184535106717,0.00144442905557,0.000131520813076
722,0.00069406576598,0.00544718677485,0.00427389733377,0.0183025002453,0.00144328389334,0.000131613254436
723,0.000696347162575,0.00540747179052,0.00425512702782,0.0181780088332,0.00144227283961,0.000132054698683
724,0.000698853843174,0.00536547379842,0.00424428463252,0.0180896078697,0.00144377710038,0.000132577074767
725,0.000701137327062,0.00532648482077,0.00423985455401,0.0179756223956,0.00144798421971,0.000132963751891
726,0.000702971214001,0.00528030270936,0.00423362079849,0.0178049676798,0.00145113527319,0.000132742132947
727,0.000703885318854,0.00523391846146,0.00422920810175,0.0176752870557,0.00145539944238,0.000132619287416
728,0.000704240050369,0.00519309555257,0.00422698611737,0.0175564164241,0.00146177386836,0.000132577088938
729,0.000704149174465,0.00515546721901,0.00422205935264,0.0174794527575,0.00146909975877,0.000132514440034
730,0.000703500266258,0.0051281389076,0.00421928555674,0.0174369202778,0.00147777054903,0.000132810389484
731,0.000702891544619,0.00511215232648,0.0042196400261,0.0173721585737,0.00148400436655,0.000133160093175
732,0.000702190237399,0.00510535387012,0.00422724007095,0.0173606027661,0.00148527796221,0.000133261978922
733,0.000701070505013,0.00510490235259,0.00424181718902,0.0173491285767,0.00148781233044,0.000132822524973
734,0.000699240802601,0.00510637129422,0.00425745156161,0.0173428587018,0.00149116037024,0.000132636118556
735,0.000697278381781,0.00510956402224,0.00426917099724,0.0173364098256,0.00149473278225,0.000132534468571
736,0.000694615860876,0.00512525548601,0.00428257471291,0.0173096110768,0.00149581306724,0.000132057028459
737,0.000691899749063,0.00513823323811,0.00430040507356,0.0172707790254,0.00149418571037,0.000131406470433
738,0.000690170737241,0.00515170392422,0.00431329504678,0.0172499019201,0.00149047324714,0.000130670698956
739,0.000689167653839,0.00516955434804,0.00432713937196,0.0172262054896,0.00148606180396,0.000130063903664
740,0.00068807312733,0.00519073177023,0.00434215586584,0.0172123945623,0.00147854324651,0.000129510979978
741,0.000687479769229,0.00521541173206,0.00435590623827,0.017201686742,0.00147034994821,0.000128834921691
742,0.000687343452703,0.00525091972473,0.00436222570555,0.0172117839712,0.00146060814163,0.000128888640541
743,0.000686837367621,0.00528408963682,0.00436136419816,0.0172537571135,0.00145320909957,0.00012921021172
744,0.000685616129856,0.00531325288945,0.00435548676424,0.0173097537761,0.00144935954734,0.000129915490049
745,0.000683712031253,0.00533941751355,0.00434453991581,0.0173179862585,0.00144776542599,0.000130514709982
746,0.000681064958959,0.00535670166663,0.00432888149303,0.0173143971591,0.00144794981058,0.000130533788457
747,0.000677433534396,0.00536414568417,0.00431197082764,0.0173411355631,0.00145159064887,0.000130435636369
748,0.000672918301677,0.00535621552294,0.00429362653335,0.0173759361306,0.00145678304986,0.000130517941398
749,0.000667907339127,0.00533568585794,0.00427802869249,0.0173377002503,0.00146033729615,0.000130749119288
750,0.000662938855796,0.00530399295686,0.00426523277983,0.0173022805388,0.00146219718236,0.000129915095446
751,0.000658535117763,0.00526166405022,0.00425327448324,0.0172904220271,0.00146508314862,0.000129561225061
752,0.00065419635061,0.00521811267957,0.00424508373221,0.017261483224,0.00146847890578,0.000129456183241
753,0.000651007373973,0.00517819687065,0.0042392651484,0.017240717059,0.0014730253493,0.000129555071985
754,0.000648615569454,0.00514873686549,0.00423874882122,0.0171901896978,0.00147879071886,0.000129162516304
755,0.000647006927448,0.00513755226389,0.00424446970527,0.0171267551251,0.00148689529745,0.000129657423411
756,0.000646787188407,0.00514276067345,0.00425522457941,0.0170694998356,0.00149610033281,0.000130470561236
757,0.000647762373531,0.0051599625888,0.0042679785831,0.0170226578461,0.00150351691098,0.000131362275722
758,0.000649502460898,0.00518958063116,0.00428472170278,0.0169499338372,0.00151143638507,0.000132323721389
759,0.000651325396191,0.00523788836444,0.00431103040007,0.0168865150221,0.00152004504897,0.000133402510267
760,0.000652597170742,0.0052960780189,0.00434126676873,0.0169075128969,0.00152740101935,0.000134260293306
761,0.000653399930339,0.00535816164672,0.00437286146169,0.0169354251055,0.00153575025747,0.000134716325883
762,0.000653857596285,0.00542608038088,0.00440445379595,0.0169738786021,0.00154345778732,0.000134798243798
763,0.00065426075771,0.00549713660303,0.00443002516041,0.0170122321804,0.00155070702769,0.000134752892468
764,0.000655090474347,0.00556598068879,0.00444668598348,0.0170044970823,0.00155931025586,0.00013456233391
765,0.000656239436284,0.00563282273118,0.00445583191908,0.0169930505943,0.00156788631768,0.000134936225049
766,0.000657944204073,0.00569395235454,0.00445907892561,0.0170000259518,0.00157673904723,0.000135496391308
767,0.000660030901852,0.00574549991214,0.00445621817571,0.0170342056173,0.00158303169561,0.000135868994926
768,0.000662943067194,0.00577613701276,0.00444704720669,0.0170924565155,0.00158576073929,0.000135822538076
769,0.000665839898762,0.00579053204908,0.00442949129785,0.0171548838298,0.00158887446478,0.000135659304248
770,0.000669210132506,0.00578310070919,0.00440307172959,0.0172341594591,0.0015947193738,0.000135687662438
771,0.000672835576351,0.00575931875589,0.00437897667592,0.017295993723,0.00160468166619,0.000135635563487
772,0.000675487245705,0.00572322622433,0.00436225843385,0.0173166930155,0.00161439713684,0.000135227794541
773,0.000678469092147,0.00567634020648,0.00435206018557,0.0173085292436,0.00162592054313,0.000134812900322
774,0.000681623077035,0.00562500206291,0.00435324265753,0.0173542437657,0.00164364387296,0.000134562556502
775,0.000684475767918,0.0055779095151,0.00436525676653,0.0174305858059,0.00166127955578,0.000134296529279
776,0.000686698845645,0.00553330620812,0.00439154681339,0.0175298575916,0.00167976191196,0.000134116865886
777,0.000688916635299,0.0054976464052,0.00442727246645,0.0175697577451,0.00169641068958,0.000133834805729
778,0.000691053692575,0.0054745002005,0.00446960204867,0.0176136005631,0.00171023040411,0.000133904884014
779,0.000692839961217,0.00546104635893,0.00451876369089,0.0176794746826,0.0017214688338,0.000133389742214
780,0.000694186609844,0.00545456788474,0.00457280374956,0.0177414549008,0.00173535356565,0.000133232189269
781,0.000696126235182,0.00547044955703,0.00462704921889,0.0177859122994,0.00175017457439,0.000132814857777
782,0.000699089119363,0.00549826967693,0.00467977979888,0.0178026273929,0.00176175403099,0.000132201937095
783,0.000702284233453,0.00554210682606,0.00473596139606,0.0178420800378,0.00177660721776,0.000131941201635
784,0.000705142012023,0.00560019222381,0.00478878443431,0.0178808488971,0.00179021511175,0.000131487953567
785,0.000706919843588,0.00566423201475,0.00483864947543,0.0178827002773,0.00180108549994,0.000130910867149
786,0.000708734430155,0.00573557708567,0.00488169207584,0.0178227728008,0.00180830237321,0.000130661719209
787,0.000709728927926,0.0058129588543,0.00491981129177,0.0176987990379,0.00181520109687,0.000130408801877
788,0.000711481437942,0.00588902210674,0.00495291676937,0.0175508311944,0.00181665410713,0.000129912866389
789,0.00071316657571,0.00596511809205,0.00497812949837,0.0174013493829,0.00181394075357,0.000129151906315
790,0.000714514421631,0.0060402308825,0.00499431615012,0.0172184706005,0.00180875708093,0.000128420396696
791,0.000716035884427,0.00612016772446,0.00500512773412,0.0170642362304,0.00180769054605,0.000128193458009
792,0.000718408321729,0.00619712070843,0.00500835618293,0.0169644252369,0.00180874275371,0.000127864677211
793,0.000721200000775,0.00626667619329,0.00500950575247,0.0169789339171,0.00180899645557,0.000127634680629
794,0.000724556972164,0.0063256042403,0.00500742298728,0.0170674165249,0.0018087075544,0.000127628377765
795,0.000727908026621,0.00636805258676,0.00500826901748,0.017181267362,0.00180694724354,0.000127315892614
796,0.000731126932628,0.00638576958183,0.0050096089115,0.0172642006004,0.00180589789529,0.00012716154744
797,0.000733205141279,0.0063792052791,0.00501775928916,0.0173744662651,0.00180326283105,0.000127034967909
798,0.000735543521707,0.00635695993702,0.00502609464482,0.0174874219266,0.00180065436673,0.000127028933442
799,0.000737029061862,0.00632699650536,0.00503803129255,0.0176031407171,0.00179960006736,0.000127290893135
800,0.000738177237689,0.0062899086878,0.00505183187859,0.0177723197148,0.00180230417559,0.000127444535033
801,0.000738907498629,0.00623982222827,0.00507049803408,0.0179733430602,0.00180606959982,0.0001269529945
802,0.00073928633804,0.00617569749483,0.00508848572472,0.0181302774043,0.00181261792615,0.000126494416224
803,0.000740529921873,0.00610444879208,0.00510152990148,0.0182041873403,0.0018207551195,0.00012556256067
804,0.000742135386884,0.00603366747875,0.00511345611447,0.0182326016239,0.00183263463302,0.000124873854764
805,0.000743968794449,0.00597761171483,0.00511984966563,0.0182675505928,0.00184341347227,0.000124496326831
806,0.000746348308989,0.00592794797062,0.00512056687694,0.0182612030959,0.00185093014354,0.000124500763741
807,0.000748875803496,0.00588255917108,0.00511670333565,0.0181834885941,0.00186233691492,0.00012478248817
808,0.00075213402799,0.00585633413689,0.0051082765183,0.0181367193419,0.00187914511422,0.000125198560358
809,0.000757262601136,0.00584759892914,0.00510490047078,0.0181384259908,0.00190059047749,0.000125528859845
810,0.00076462098128,0.00585586879297,0.00511028464425,0.0181410213815,0.0019263902733,0.000126098815347
811,0.000772752150949,0.00588366768252,0.00512335407351,0.0181994328877,0.00195019976592,0.000126864255886
812,0.00078172712239,0.00591953648583,0.00514349236964,0.0182787733375,0.00197721032025,0.000127834199367
813,0.000791666276624,0.00596516172153,0.00516184566276,0.0183710431996,0.00200238356574,0.000128348724309
814,0.000800721064405,0.0060162402882,0.00517775130196,0.0184615164088,0.00202250478227,0.000129144400536
815,0.000809471434036,0.00607634390461,0.00518908138306,0.0185314272982,0.00203774563869,0.000130048631536
816,0.000816915219128,0.00613606724993,0.0051986630905,0.0186629564427,0.00205345235888,0.000131458903742
817,0.000823201856801,0.00619598590554,0.00520173112477,0.018752748209,0.00206539773458,0.000131936481202
818,0.000829074362489,0.00625224941214,0.00519253366463,0.0187619150429,0.00207382149102,0.00013268866336
819,0.000834989246913,0.0062968997206,0.0051743321072,0.0186799982451,0.00208220185254,0.000133637781067
820,0.000841515960138,0.00633292964611,0.00515870681999,0.0186531792591,0.00209171063928,0.000134624224385
821,0.000848019489372,0.00636684326517,0.00513688538259,0.0186241603105,0.00210024664909,0.000135328605495
822,0.000854356852441,0.00640297199487,0.00511412070826,0.0185683607213,0.00210945533584,0.000136487967842
823,0.000860822334468,0.00645179275832,0.0050997661343,0.0184721324894,0.002117537762,0.000137783493909
824,0.000867680328415,0.006511005585,0.00510014926775,0.0183541624318,0.00212566564187,0.00013892189346
825,0.00087494461689,0.00658741253668,0.00512055401072,0.018208571382,0.00213374925785,0.000140027299897
826,0.000880971918976,0.00667722934346,0.00515330895268,0.018138356803,0.00213786848082,0.0001408322093
827,0.000886195111374,0.00677696282357,0.00519517499261,0.0181063657445,0.00213930686891,0.00014209841033
828,0.000891096612032,0.00687387984642,0.00524288435065,0.0181049334641,0.00214101110601,0.000142953464765
829,0.000895470356796,0.00696671393333,0.00529035074484,0.018145991272,0.00214320664019,0.000143330927096
830,0.000899315742676,0.0070464346518,0.00533106143561,0.0181667344718,0.00214703845953,0.000143587212099
831,0.000903160087103,0.00711849275905,0.00537136615468,0.0181878933722,0.0021497298468,0.000144142181621
832,0.000907799616311,0.00718525743484,0.00541087301282,0.018227792506,0.00215386556387,0.000144509679244
833,0.000912566931704,0.00724288981203,0.00545049327246,0.0182705925311,0.00216153301669,0.000145044273803
834,0.000917676675909,0.00729330734912,0.00548966751146,0.0183345090732,0.00217531827713,0.000145724676835
835,0.000924247373564,0.00733808916595,0.00552945045671,0.0183897693855,0.00219425480269,0.000146710101203
836,0.000932180417911,0.00737853385021,0.00557570046876,0.0184556303597,0.00221532847177,0.00014751344244
837,0.000940636404701,0.00742214480778,0.00563133015214,0.0185144522418,0.00223835868118,0.000148412157382
838,0.000949084788725,0.00747191487486,0.005692242516,0.0185621648015,0.00226306385702,0.000149383116874
